dataset,role,text,context,relation,entity_type,db,id,name,score,matched,n_candidates,error
chemprot,head,cinchoninic,"Another inhibitor, brequinar was previously reported to be a slow-binding inhibitor of the human dihydroorotate dehydrogenase [W. Knecht, M. Loffler, Species-related inhibition of human and rat dihyroorotate dehydrogenase by immunosuppressive isoxazol and cinchoninic acid derivatives, Biochem.",CPR:9,,,,,0.0,False,0,
chemprot,tail,dihyroorotate dehydrogenase,"Another inhibitor, brequinar was previously reported to be a slow-binding inhibitor of the human dihydroorotate dehydrogenase [W. Knecht, M. Loffler, Species-related inhibition of human and rat dihyroorotate dehydrogenase by immunosuppressive isoxazol and cinchoninic acid derivatives, Biochem.",CPR:9,,,,,0.0,False,0,
chemprot,head,OATP-A,"In complementary RNA (cRNA)-injected Xenopus laevis oocytes, rifamycin SV (10 micromol/L) cis-inhibited human organic anion transporting polypeptide C (SLC21A6) (OATP-C), human organic anion transporting polypeptide 8 (SLC21A8) (OATP8), human organic anion transporting polypeptide B (SLC21A9) (OATP-B), and human organic anion transporting polypeptide A (SLC21A3) (OATP-A) mediated BSP uptake by 69%, 79%, 89%, and 57%, respectively, as compared with uptake into control oocytes.",CPR:6,,HGNC,10956,SLCO1A2,0.5555555555555556,True,1,
chemprot,tail,human organic anion transporting polypeptide C,"In complementary RNA (cRNA)-injected Xenopus laevis oocytes, rifamycin SV (10 micromol/L) cis-inhibited human organic anion transporting polypeptide C (SLC21A6) (OATP-C), human organic anion transporting polypeptide 8 (SLC21A8) (OATP8), human organic anion transporting polypeptide B (SLC21A9) (OATP-B), and human organic anion transporting polypeptide A (SLC21A3) (OATP-A) mediated BSP uptake by 69%, 79%, 89%, and 57%, respectively, as compared with uptake into control oocytes.",CPR:6,,,,,0.0,False,0,
chemprot,head,SLC21A9,"In complementary RNA (cRNA)-injected Xenopus laevis oocytes, rifamycin SV (10 micromol/L) cis-inhibited human organic anion transporting polypeptide C (SLC21A6) (OATP-C), human organic anion transporting polypeptide 8 (SLC21A8) (OATP8), human organic anion transporting polypeptide B (SLC21A9) (OATP-B), and human organic anion transporting polypeptide A (SLC21A3) (OATP-A) mediated BSP uptake by 69%, 79%, 89%, and 57%, respectively, as compared with uptake into control oocytes.",CPR:3,,HGNC,10962,SLCO2B1,0.5555555555555556,True,1,
chemprot,tail,OATP-A,"In complementary RNA (cRNA)-injected Xenopus laevis oocytes, rifamycin SV (10 micromol/L) cis-inhibited human organic anion transporting polypeptide C (SLC21A6) (OATP-C), human organic anion transporting polypeptide 8 (SLC21A8) (OATP8), human organic anion transporting polypeptide B (SLC21A9) (OATP-B), and human organic anion transporting polypeptide A (SLC21A3) (OATP-A) mediated BSP uptake by 69%, 79%, 89%, and 57%, respectively, as compared with uptake into control oocytes.",CPR:3,,HGNC,10956,SLCO1A2,0.5555555555555556,True,1,
chemprot,head,Domperidone,"Domperidone and haloperidol, which have affinity for dopamine D3 receptor, also inhibited R(+)-7-OH-DPAT-induced hypothermia.",CPR:3,,CHEBI,CHEBI:31515,domperidone,0.7623170480313337,True,1,
chemprot,tail,haloperidol,"Domperidone and haloperidol, which have affinity for dopamine D3 receptor, also inhibited R(+)-7-OH-DPAT-induced hypothermia.",CPR:3,,CHEBI,CHEBI:5613,haloperidol,0.7777777777777778,True,1,
chemprot,head,salicylates,"The results also suggest that: 1) irreversible ET-1 binding probably limits actions of receptor antagonists in vivo, and 2) an association of salicylates and ETA receptor antagonists should be used to evaluate the physiopathological role of ET-1 and may be of therapeutic interest in the treatment of ischemic heart disease.",CPR:4,,CHEBI,CHEBI:26596,salicylates,0.7777777777777778,True,2,
chemprot,tail,ETA receptor,"The results also suggest that: 1) irreversible ET-1 binding probably limits actions of receptor antagonists in vivo, and 2) an association of salicylates and ETA receptor antagonists should be used to evaluate the physiopathological role of ET-1 and may be of therapeutic interest in the treatment of ischemic heart disease.",CPR:4,,,,,0.0,False,0,
chemprot,head,extracellular signal-related kinase (ERK,"Activation of extracellular signal-related kinase (ERK) 1 and 2, c-Jun-N-terminal kinase (JNK) 1, and p38 was unaffected by sulfasalazine.",other,,,,,0.0,False,0,
chemprot,tail,JNK,"Activation of extracellular signal-related kinase (ERK) 1 and 2, c-Jun-N-terminal kinase (JNK) 1, and p38 was unaffected by sulfasalazine.",other,,FPLX,JNK,JNK,1.0,True,2,
chemprot,head,gliclazide,"Of the antidiabetic agents, acarbose, gliclazide, metformin, and human insulin have been implicated in causing liver injury.",CPR:4,,CHEBI,CHEBI:31654,gliclazide,0.7777777777777778,True,1,
chemprot,tail,human insulin,"Of the antidiabetic agents, acarbose, gliclazide, metformin, and human insulin have been implicated in causing liver injury.",CPR:4,,CHEBI,CHEBI:5931,insulin (human),0.5555555555555556,True,1,
chemprot,head,alanine,"The elevation in brain alanine levels could be explained, at least in part, by a time- and dose-dependent inhibitory effect of PLZ on alanine transaminase (ALA-T), although as with GABA the increases are higher than expected from the degree of enzyme inhibition produced.",CPR:4,,CHEBI,CHEBI:16449,alanine,0.7777777777777778,True,3,
chemprot,tail,alanine transaminase,"The elevation in brain alanine levels could be explained, at least in part, by a time- and dose-dependent inhibitory effect of PLZ on alanine transaminase (ALA-T), although as with GABA the increases are higher than expected from the degree of enzyme inhibition produced.",CPR:4,,HGNC,4552,GPT,0.5555555555555556,True,1,
chemprot,head,COX,"Accordingly, docking of different COX inhibitors, including selective and non-selective ligands: rofecoxib, ketoprofen, suprofen, carprofen, zomepirac, indomethacin, diclofenac and meclofenamic acid were undertaken using the AMBER program.",CPR:3,,HGNC,2294,COX8A,0.5555555555555556,True,2,
chemprot,tail,ketoprofen,"Accordingly, docking of different COX inhibitors, including selective and non-selective ligands: rofecoxib, ketoprofen, suprofen, carprofen, zomepirac, indomethacin, diclofenac and meclofenamic acid were undertaken using the AMBER program.",CPR:3,,CHEBI,CHEBI:6128,ketoprofen,0.7777777777777778,True,1,
chemprot,head,tryptophan,In studying kinetics of tryptophan hydroxylase and aromatic-L-amino acid decarboxylase (AAAD) in human carcinoid hepatic metastases and adjacent normal liver (J.,CPR:9,,CHEBI,CHEBI:27897,tryptophan,0.7777777777777778,True,4,
chemprot,tail,aromatic-L-amino acid decarboxylase,In studying kinetics of tryptophan hydroxylase and aromatic-L-amino acid decarboxylase (AAAD) in human carcinoid hepatic metastases and adjacent normal liver (J.,CPR:9,,MESH,D001142,Aromatic-L-Amino-Acid Decarboxylases,0.5400948258091115,True,1,
chemprot,head,triamcinolone,"We investigated, by displacement of [3H]methyltrienolone in the presence of 2.5 mM of triamcinolone acetonide, the binding of estramustine phosphate and its metabolites, estramustine, estromustine, estrone, and beta-estradiol, as well as other antiandrogen agents including alpha-estradiol, bicalutamide, and hydroxyflutamide, to the mutated androgen receptor (m-AR) in LNCaP cells and to the wild-type androgen receptor in wild-type AR cDNA expression plasmid (w-pAR0) cDNA-transfected HeLa cells.",CPR:3,,CHEBI,CHEBI:9667,triamcinolone,0.7777777777777778,True,1,
chemprot,tail,alpha-estradiol,"We investigated, by displacement of [3H]methyltrienolone in the presence of 2.5 mM of triamcinolone acetonide, the binding of estramustine phosphate and its metabolites, estramustine, estromustine, estrone, and beta-estradiol, as well as other antiandrogen agents including alpha-estradiol, bicalutamide, and hydroxyflutamide, to the mutated androgen receptor (m-AR) in LNCaP cells and to the wild-type androgen receptor in wild-type AR cDNA expression plasmid (w-pAR0) cDNA-transfected HeLa cells.",CPR:3,,CHEBI,CHEBI:17160,17alpha-estradiol,0.5555555555555556,True,1,
chemprot,head,HG1,"We demonstrated that the coexpressed HG1 and GAB-1 receptors are GABA-responsive, and provide evidence for the possible involvement of GABA receptors in the mechanism of ivermectin resistance.",CPR:4,,,,,0.0,False,0,
chemprot,tail,GABA-responsive,"We demonstrated that the coexpressed HG1 and GAB-1 receptors are GABA-responsive, and provide evidence for the possible involvement of GABA receptors in the mechanism of ivermectin resistance.",CPR:4,,,,,0.0,False,0,
chemprot,head,cyclooxygenase (COX,"Several types of human tumors overexpress cyclooxygenase (COX) -2 but not COX-1, and gene knockout transfection experiments demonstrate a central role of COX-2 in experimental tumorigenesis.",CPR:3,,,,,0.0,False,0,
chemprot,tail,2,"Several types of human tumors overexpress cyclooxygenase (COX) -2 but not COX-1, and gene knockout transfection experiments demonstrate a central role of COX-2 in experimental tumorigenesis.",CPR:3,,,,,0.0,False,0,
chemprot,head,tranexamic,Postoperative packed cell volume values were higher in the tranexamic acid group despite fewer blood transfusions.,CPR:3,,,,,0.0,False,0,
chemprot,tail,tranexamic acid,Postoperative packed cell volume values were higher in the tranexamic acid group despite fewer blood transfusions.,CPR:3,,CHEBI,CHEBI:48669,tranexamic acid,0.7777777777777778,True,1,
chemprot,head,mammalian,"Nine mammalian pyridoxal 5'-phosphate (PLP)-containing enzymes catalyze cysteine S-conjugate beta-lyase reactions, including mitochondrial aspartate aminotransferase (mitAspAT), and mitochondrial branched-chain amino acid aminotransferase (BCAT(m)).",CPR:4,,,,,0.0,False,0,
chemprot,tail,aspartate aminotransferase (mitAspAT,"Nine mammalian pyridoxal 5'-phosphate (PLP)-containing enzymes catalyze cysteine S-conjugate beta-lyase reactions, including mitochondrial aspartate aminotransferase (mitAspAT), and mitochondrial branched-chain amino acid aminotransferase (BCAT(m)).",CPR:4,,,,,0.0,False,0,
chemprot,head,Yohimbine,"Yohimbine displays marked affinity at human (h)alpha(2A)-, halpha(2B)- and halpha(2C)-ARs, significant affinity for h5-HT(1A), h5-HT(1B), h5-HT(1D), and hD(2) receptors and weak affinity for hD(3) receptors.",CPR:3,,CHEBI,CHEBI:10093,yohimbine,0.7623170480313337,True,1,
chemprot,tail,hD(3) receptors,"Yohimbine displays marked affinity at human (h)alpha(2A)-, halpha(2B)- and halpha(2C)-ARs, significant affinity for h5-HT(1A), h5-HT(1B), h5-HT(1D), and hD(2) receptors and weak affinity for hD(3) receptors.",CPR:3,,,,,0.0,False,0,
chemprot,head,IKK,The direct effect of sulfasalazine on IkappaB kinase (IKK) activity was investigated using purified recombinant IKK-alpha and -beta proteins.,other,,FPLX,IKK_complex,IKK_complex,1.0,True,1,
chemprot,tail,IKK-alpha,The direct effect of sulfasalazine on IkappaB kinase (IKK) activity was investigated using purified recombinant IKK-alpha and -beta proteins.,other,,HGNC,1974,CHUK,0.9997938569367142,True,1,
chemprot,head,apomorphine,"In ferrets or dogs, AS-8112 dose-dependently inhibited emesis induced by R(+)-7-OH-DPAT, apomorphine, morphine or cisplatin with ID50 values of 2.22 microg kg(-1) s.c., 10.5 microg kg(-1) s.c., 14.2 microg kg(-1) i.v.",CPR:3,,CHEBI,CHEBI:48538,apomorphine,0.7777777777777778,True,1,
chemprot,tail,morphine,"In ferrets or dogs, AS-8112 dose-dependently inhibited emesis induced by R(+)-7-OH-DPAT, apomorphine, morphine or cisplatin with ID50 values of 2.22 microg kg(-1) s.c., 10.5 microg kg(-1) s.c., 14.2 microg kg(-1) i.v.",CPR:3,,CHEBI,CHEBI:17303,morphine,0.7777777777777778,True,2,
chemprot,head,h)alpha(2A,"Yohimbine displays marked affinity at human (h)alpha(2A)-, halpha(2B)- and halpha(2C)-ARs, significant affinity for h5-HT(1A), h5-HT(1B), h5-HT(1D), and hD(2) receptors and weak affinity for hD(3) receptors.",CPR:3,,,,,0.0,False,0,
chemprot,tail,halpha(2B,"Yohimbine displays marked affinity at human (h)alpha(2A)-, halpha(2B)- and halpha(2C)-ARs, significant affinity for h5-HT(1A), h5-HT(1B), h5-HT(1D), and hD(2) receptors and weak affinity for hD(3) receptors.",CPR:3,,,,,0.0,False,0,
chemprot,head,bradykinin,"Like conventional ACE inhibitors, omapatrilat causes extracellular volume reduction and vasodilatation; moreover, it increases levels of atrial and brain natriuretic peptides and bradykinin.",CPR:3,,CHEBI,CHEBI:3165,bradykinin,0.7777777777777778,True,2,
chemprot,tail,atrial and brain natriuretic peptides,"Like conventional ACE inhibitors, omapatrilat causes extracellular volume reduction and vasodilatation; moreover, it increases levels of atrial and brain natriuretic peptides and bradykinin.",CPR:3,,,,,0.0,False,0,
chemprot,head,OATP-C,"Approximate K(i) values were 2 micromol/L for OATP-C, 3 micromol/L for OATP8, 3 micromol/L for OATP-B and 11 micromol/L for OATP-A.",other,,HGNC,10959,SLCO1B1,0.5555555555555556,True,1,
chemprot,tail,OATP-B,"Approximate K(i) values were 2 micromol/L for OATP-C, 3 micromol/L for OATP8, 3 micromol/L for OATP-B and 11 micromol/L for OATP-A.",other,,HGNC,10962,SLCO2B1,0.5555555555555556,True,1,
chemprot,head,"WY-14,643","4-chloro-6-[(2,3-xylidine)-pirimidinylthio] acetic acid (WY-14,643), a specific ligand of the PPAR-alpha subtype, causes the most dramatic increase in UCP-3 mRNA, whereas troglitazone, a specific activator of PPAR-gamma, also significantly increases UCP-3 mRNA abundance in skeletal muscle of lactating mice.",CPR:3,,CHEBI,CHEBI:32509,pirinixic acid,0.5555555555555556,True,1,
chemprot,tail,UCP-3,"4-chloro-6-[(2,3-xylidine)-pirimidinylthio] acetic acid (WY-14,643), a specific ligand of the PPAR-alpha subtype, causes the most dramatic increase in UCP-3 mRNA, whereas troglitazone, a specific activator of PPAR-gamma, also significantly increases UCP-3 mRNA abundance in skeletal muscle of lactating mice.",CPR:3,,HGNC,12519,UCP3,0.7775716347144919,True,1,
chemprot,head,human,Yohimbine dimers exhibiting selectivity for the human alpha 2C-adrenoceptor subtype.,CPR:3,,MESH,D006801,Humans,0.5400948258091115,True,1,
chemprot,tail,alpha 2C-adrenoceptor,Yohimbine dimers exhibiting selectivity for the human alpha 2C-adrenoceptor subtype.,CPR:3,,,,,0.0,False,0,
chemprot,head,human organic anion transporting polypeptide C (SLC21A6,"In complementary RNA (cRNA)-injected Xenopus laevis oocytes, rifamycin SV (10 micromol/L) cis-inhibited human organic anion transporting polypeptide C (SLC21A6) (OATP-C), human organic anion transporting polypeptide 8 (SLC21A8) (OATP8), human organic anion transporting polypeptide B (SLC21A9) (OATP-B), and human organic anion transporting polypeptide A (SLC21A3) (OATP-A) mediated BSP uptake by 69%, 79%, 89%, and 57%, respectively, as compared with uptake into control oocytes.",CPR:4,,,,,0.0,False,0,
chemprot,tail,human organic anion transporting polypeptide B,"In complementary RNA (cRNA)-injected Xenopus laevis oocytes, rifamycin SV (10 micromol/L) cis-inhibited human organic anion transporting polypeptide C (SLC21A6) (OATP-C), human organic anion transporting polypeptide 8 (SLC21A8) (OATP8), human organic anion transporting polypeptide B (SLC21A9) (OATP-B), and human organic anion transporting polypeptide A (SLC21A3) (OATP-A) mediated BSP uptake by 69%, 79%, 89%, and 57%, respectively, as compared with uptake into control oocytes.",CPR:4,,,,,0.0,False,0,
chemprot,head,methyldopa,"Of the antihypertensive agents, methyldopa is now rarely prescribed and adverse effects are reported infrequently, whereas cases of liver injury associated with the angiotensin receptor and converting enzyme inhibitors are increasingly reported.",other,,MESH,D008750,Methyldopa,0.7623170480313337,True,2,
chemprot,tail,angiotensin receptor,"Of the antihypertensive agents, methyldopa is now rarely prescribed and adverse effects are reported infrequently, whereas cases of liver injury associated with the angiotensin receptor and converting enzyme inhibitors are increasingly reported.",other,,FPLX,AGTR,AGTR,1.0,True,1,
